14/06/16 14:16:11 INFO terasort.TeraSort: starting
14/06/16 14:16:12 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/16 14:16:12 WARN snappy.LoadSnappy: Snappy native library is available
14/06/16 14:16:12 INFO util.NativeCodeLoader: Loaded the native-hadoop library
14/06/16 14:16:12 INFO snappy.LoadSnappy: Snappy native library loaded
14/06/16 14:16:20 INFO zlib.ZlibFactory: Successfully loaded & initialized native-zlib library
14/06/16 14:16:20 INFO compress.CodecPool: Got brand-new compressor
Making 100 from 100000 records
Step size is 1000.0
14/06/16 14:16:21 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/16 14:16:31 INFO mapred.JobClient: Running job: job_201406131535_0040
14/06/16 14:16:32 INFO mapred.JobClient:  map 0% reduce 0%
14/06/16 14:23:48 INFO mapred.JobClient:  map 76% reduce 9%
14/06/16 14:23:54 INFO mapred.JobClient:  map 77% reduce 9%
14/06/16 14:23:59 INFO mapred.JobClient:  map 78% reduce 9%
14/06/16 14:24:00 INFO mapred.JobClient:  map 78% reduce 10%
14/06/16 14:24:05 INFO mapred.JobClient:  map 79% reduce 10%
14/06/16 14:24:11 INFO mapred.JobClient:  map 80% reduce 10%
14/06/16 14:24:20 INFO mapred.JobClient:  map 81% reduce 10%
14/06/16 14:24:30 INFO mapred.JobClient:  map 82% reduce 10%
14/06/16 14:24:41 INFO mapred.JobClient:  map 83% reduce 10%
14/06/16 14:24:53 INFO mapred.JobClient:  map 84% reduce 10%
14/06/16 14:25:08 INFO mapred.JobClient:  map 85% reduce 10%
14/06/16 14:25:10 INFO mapred.JobClient:  map 85% reduce 11%
14/06/16 14:25:16 INFO mapred.JobClient:  map 86% reduce 11%
14/06/16 14:25:30 INFO mapred.JobClient:  map 87% reduce 11%
14/06/16 14:25:45 INFO mapred.JobClient:  map 88% reduce 11%
14/06/16 14:25:55 INFO mapred.JobClient:  map 89% reduce 11%
14/06/16 14:26:09 INFO mapred.JobClient:  map 90% reduce 11%
14/06/16 14:26:24 INFO mapred.JobClient:  map 91% reduce 11%
14/06/16 14:26:38 INFO mapred.JobClient:  map 92% reduce 11%
14/06/16 14:26:53 INFO mapred.JobClient:  map 93% reduce 11%
14/06/16 14:27:00 INFO mapred.JobClient:  map 93% reduce 12%
14/06/16 14:27:11 INFO mapred.JobClient:  map 94% reduce 12%
14/06/16 14:27:29 INFO mapred.JobClient:  map 95% reduce 12%
14/06/16 14:27:45 INFO mapred.JobClient:  map 96% reduce 12%
14/06/16 14:28:02 INFO mapred.JobClient:  map 97% reduce 12%
14/06/16 14:28:15 INFO mapred.JobClient:  map 98% reduce 12%
14/06/16 14:28:38 INFO mapred.JobClient:  map 99% reduce 12%
14/06/16 14:28:41 INFO mapred.JobClient:  map 99% reduce 13%
14/06/16 14:29:19 INFO mapred.JobClient:  map 100% reduce 13%
14/06/16 14:29:24 INFO mapred.JobClient:  map 100% reduce 14%
14/06/16 14:29:25 INFO mapred.JobClient:  map 100% reduce 15%
14/06/16 14:29:26 INFO mapred.JobClient:  map 100% reduce 18%
14/06/16 14:29:27 INFO mapred.JobClient:  map 100% reduce 20%
14/06/16 14:29:28 INFO mapred.JobClient:  map 100% reduce 22%
14/06/16 14:29:29 INFO mapred.JobClient:  map 100% reduce 23%
14/06/16 14:29:30 INFO mapred.JobClient:  map 100% reduce 24%
14/06/16 14:29:33 INFO mapred.JobClient:  map 100% reduce 25%
14/06/16 14:29:37 INFO mapred.JobClient:  map 100% reduce 26%
14/06/16 14:29:42 INFO mapred.JobClient:  map 100% reduce 27%
14/06/16 14:29:47 INFO mapred.JobClient:  map 100% reduce 28%
14/06/16 14:29:53 INFO mapred.JobClient:  map 100% reduce 29%
14/06/16 14:29:59 INFO mapred.JobClient:  map 100% reduce 30%
14/06/16 14:30:03 INFO mapred.JobClient:  map 100% reduce 31%
14/06/16 14:30:11 INFO mapred.JobClient:  map 100% reduce 32%
14/06/16 14:30:16 INFO mapred.JobClient:  map 100% reduce 33%
14/06/16 14:30:21 INFO mapred.JobClient:  map 100% reduce 34%
14/06/16 14:30:29 INFO mapred.JobClient:  map 100% reduce 35%
14/06/16 14:30:39 INFO mapred.JobClient:  map 100% reduce 36%
14/06/16 14:30:52 INFO mapred.JobClient:  map 100% reduce 37%
14/06/16 14:31:07 INFO mapred.JobClient:  map 100% reduce 38%
14/06/16 14:31:25 INFO mapred.JobClient:  map 100% reduce 39%
14/06/16 14:31:42 INFO mapred.JobClient:  map 100% reduce 40%
14/06/16 14:32:00 INFO mapred.JobClient:  map 100% reduce 41%
14/06/16 14:32:17 INFO mapred.JobClient:  map 100% reduce 42%
14/06/16 14:32:36 INFO mapred.JobClient:  map 100% reduce 43%
14/06/16 14:32:53 INFO mapred.JobClient:  map 100% reduce 44%
14/06/16 14:33:09 INFO mapred.JobClient:  map 100% reduce 45%
14/06/16 14:33:25 INFO mapred.JobClient:  map 100% reduce 46%
14/06/16 14:33:39 INFO mapred.JobClient:  map 100% reduce 47%
14/06/16 14:33:52 INFO mapred.JobClient:  map 100% reduce 48%
14/06/16 14:34:10 INFO mapred.JobClient:  map 100% reduce 49%
14/06/16 14:34:16 INFO mapred.JobClient:  map 100% reduce 50%
14/06/16 14:34:19 INFO mapred.JobClient:  map 100% reduce 51%
14/06/16 14:34:21 INFO mapred.JobClient:  map 100% reduce 52%
14/06/16 14:34:23 INFO mapred.JobClient:  map 100% reduce 53%
14/06/16 14:34:27 INFO mapred.JobClient:  map 100% reduce 54%
14/06/16 14:34:32 INFO mapred.JobClient:  map 100% reduce 55%
14/06/16 14:34:34 INFO mapred.JobClient:  map 100% reduce 56%
14/06/16 14:34:37 INFO mapred.JobClient:  map 100% reduce 57%
14/06/16 14:34:41 INFO mapred.JobClient:  map 100% reduce 58%
14/06/16 14:34:46 INFO mapred.JobClient:  map 100% reduce 59%
14/06/16 14:34:52 INFO mapred.JobClient:  map 100% reduce 60%
14/06/16 14:34:58 INFO mapred.JobClient:  map 100% reduce 61%
14/06/16 14:35:08 INFO mapred.JobClient:  map 100% reduce 62%
14/06/16 14:35:16 INFO mapred.JobClient:  map 100% reduce 63%
14/06/16 14:35:29 INFO mapred.JobClient:  map 100% reduce 64%
14/06/16 14:35:44 INFO mapred.JobClient:  map 100% reduce 65%
14/06/16 14:36:03 INFO mapred.JobClient:  map 100% reduce 66%
14/06/16 14:36:19 INFO mapred.JobClient:  map 100% reduce 67%
14/06/16 14:36:36 INFO mapred.JobClient:  map 100% reduce 68%
14/06/16 14:36:52 INFO mapred.JobClient:  map 100% reduce 69%
14/06/16 14:37:04 INFO mapred.JobClient:  map 100% reduce 70%
14/06/16 14:37:09 INFO mapred.JobClient:  map 100% reduce 71%
14/06/16 14:37:12 INFO mapred.JobClient:  map 100% reduce 72%
14/06/16 14:37:16 INFO mapred.JobClient:  map 100% reduce 73%
14/06/16 14:37:21 INFO mapred.JobClient:  map 100% reduce 74%
14/06/16 14:37:29 INFO mapred.JobClient:  map 100% reduce 75%
14/06/16 14:37:36 INFO mapred.JobClient:  map 100% reduce 76%
14/06/16 14:37:47 INFO mapred.JobClient:  map 100% reduce 77%
14/06/16 14:37:52 INFO mapred.JobClient:  map 100% reduce 78%
14/06/16 14:38:04 INFO mapred.JobClient:  map 100% reduce 79%
14/06/16 14:38:14 INFO mapred.JobClient:  map 100% reduce 80%
14/06/16 14:38:29 INFO mapred.JobClient:  map 100% reduce 81%
14/06/16 14:38:40 INFO mapred.JobClient:  map 100% reduce 82%
14/06/16 14:38:57 INFO mapred.JobClient:  map 100% reduce 83%
14/06/16 14:39:11 INFO mapred.JobClient:  map 100% reduce 84%
14/06/16 14:39:19 INFO mapred.JobClient:  map 100% reduce 85%
14/06/16 14:39:21 INFO mapred.JobClient:  map 100% reduce 86%
14/06/16 14:39:23 INFO mapred.JobClient:  map 100% reduce 87%
14/06/16 14:39:24 INFO mapred.JobClient:  map 100% reduce 88%
14/06/16 14:39:28 INFO mapred.JobClient:  map 100% reduce 89%
14/06/16 14:39:34 INFO mapred.JobClient:  map 100% reduce 90%
14/06/16 14:39:38 INFO mapred.JobClient:  map 100% reduce 91%
14/06/16 14:39:44 INFO mapred.JobClient:  map 100% reduce 92%
14/06/16 14:39:48 INFO mapred.JobClient:  map 100% reduce 93%
14/06/16 14:39:51 INFO mapred.JobClient:  map 100% reduce 94%
14/06/16 14:39:55 INFO mapred.JobClient:  map 100% reduce 95%
14/06/16 14:40:03 INFO mapred.JobClient:  map 100% reduce 96%
14/06/16 14:40:11 INFO mapred.JobClient:  map 100% reduce 97%
14/06/16 14:40:20 INFO mapred.JobClient:  map 100% reduce 98%
14/06/16 14:40:34 INFO mapred.JobClient:  map 100% reduce 99%
14/06/16 14:41:13 INFO mapred.JobClient:  map 100% reduce 100%
14/06/16 14:41:16 INFO mapred.JobClient: Job complete: job_201406131535_0040
14/06/16 14:41:16 INFO mapred.JobClient: Counters: 31
14/06/16 14:41:16 INFO mapred.JobClient:   Job Counters 
14/06/16 14:41:16 INFO mapred.JobClient:     Launched reduce tasks=110
14/06/16 14:41:16 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=27850669
14/06/16 14:41:16 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/16 14:41:16 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/16 14:41:16 INFO mapred.JobClient:     Rack-local map tasks=93
14/06/16 14:41:16 INFO mapred.JobClient:     Launched map tasks=819
14/06/16 14:41:16 INFO mapred.JobClient:     Data-local map tasks=726
14/06/16 14:41:16 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=55494867
14/06/16 14:41:16 INFO mapred.JobClient:   File Input Format Counters 
14/06/16 14:41:16 INFO mapred.JobClient:     Bytes Read=100091750400
14/06/16 14:41:16 INFO mapred.JobClient:   File Output Format Counters 
14/06/16 14:41:16 INFO mapred.JobClient:     Bytes Written=100000000000
14/06/16 14:41:16 INFO mapred.JobClient:   FileSystemCounters
14/06/16 14:41:16 INFO mapred.JobClient:     FILE_BYTES_READ=243066606788
14/06/16 14:41:16 INFO mapred.JobClient:     HDFS_BYTES_READ=100091847200
14/06/16 14:41:16 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=306959514464
14/06/16 14:41:16 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=100000000000
14/06/16 14:41:16 INFO mapred.JobClient:   Map-Reduce Framework
14/06/16 14:41:16 INFO mapred.JobClient:     Map output materialized bytes=102000480000
14/06/16 14:41:16 INFO mapred.JobClient:     Map input records=1000000000
14/06/16 14:41:16 INFO mapred.JobClient:     Reduce shuffle bytes=102000480000
14/06/16 14:41:16 INFO mapred.JobClient:     Spilled Records=3008848605
14/06/16 14:41:16 INFO mapred.JobClient:     Map output bytes=100000000000
14/06/16 14:41:16 INFO mapred.JobClient:     Total committed heap usage (bytes)=134521978880
14/06/16 14:41:16 INFO mapred.JobClient:     CPU time spent (ms)=10744770
14/06/16 14:41:16 INFO mapred.JobClient:     Map input bytes=100000000000
14/06/16 14:41:16 INFO mapred.JobClient:     SPLIT_RAW_BYTES=96800
14/06/16 14:41:16 INFO mapred.JobClient:     Combine input records=0
14/06/16 14:41:16 INFO mapred.JobClient:     Reduce input records=1000000000
14/06/16 14:41:16 INFO mapred.JobClient:     Reduce input groups=1000000000
14/06/16 14:41:16 INFO mapred.JobClient:     Combine output records=0
14/06/16 14:41:16 INFO mapred.JobClient:     Physical memory (bytes) snapshot=183789174784
14/06/16 14:41:16 INFO mapred.JobClient:     Reduce output records=1000000000
14/06/16 14:41:16 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=661463769088
14/06/16 14:41:16 INFO mapred.JobClient:     Map output records=1000000000
14/06/16 14:41:16 INFO terasort.TeraSort: done

real	25m6.017s
user	0m6.493s
sys	0m0.777s
