14/06/15 02:21:14 INFO terasort.TeraSort: starting
14/06/15 02:21:15 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/15 02:21:20 WARN snappy.LoadSnappy: Snappy native library is available
14/06/15 02:21:20 INFO util.NativeCodeLoader: Loaded the native-hadoop library
14/06/15 02:21:20 INFO snappy.LoadSnappy: Snappy native library loaded
14/06/15 02:21:27 INFO zlib.ZlibFactory: Successfully loaded & initialized native-zlib library
14/06/15 02:21:27 INFO compress.CodecPool: Got brand-new compressor
Making 100 from 100000 records
Step size is 1000.0
14/06/15 02:21:29 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/15 02:21:37 INFO mapred.JobClient: Running job: job_201406131535_0026
14/06/15 02:21:38 INFO mapred.JobClient:  map 0% reduce 0%
14/06/15 03:25:23 INFO mapred.JobClient:  map 100% reduce 44%
14/06/15 03:26:51 INFO mapred.JobClient:  map 100% reduce 45%
14/06/15 03:28:15 INFO mapred.JobClient:  map 100% reduce 46%
14/06/15 03:30:05 INFO mapred.JobClient:  map 100% reduce 47%
14/06/15 03:31:50 INFO mapred.JobClient:  map 100% reduce 48%
14/06/15 03:33:38 INFO mapred.JobClient:  map 100% reduce 49%
14/06/15 03:34:14 INFO mapred.JobClient:  map 100% reduce 50%
14/06/15 03:34:37 INFO mapred.JobClient:  map 100% reduce 51%
14/06/15 03:35:04 INFO mapred.JobClient:  map 100% reduce 52%
14/06/15 03:35:58 INFO mapred.JobClient:  map 100% reduce 53%
14/06/15 03:36:51 INFO mapred.JobClient:  map 100% reduce 54%
14/06/15 03:37:37 INFO mapred.JobClient:  map 100% reduce 55%
14/06/15 03:38:07 INFO mapred.JobClient:  map 100% reduce 56%
14/06/15 03:38:51 INFO mapred.JobClient:  map 100% reduce 57%
14/06/15 03:39:57 INFO mapred.JobClient:  map 100% reduce 58%
14/06/15 03:40:25 INFO mapred.JobClient:  map 100% reduce 59%
14/06/15 03:41:23 INFO mapred.JobClient:  map 100% reduce 60%
14/06/15 03:41:28 INFO mapred.JobClient:  map 100% reduce 61%
14/06/15 03:41:56 INFO mapred.JobClient:  map 100% reduce 62%
14/06/15 03:42:17 INFO mapred.JobClient:  map 100% reduce 63%
14/06/15 03:43:29 INFO mapred.JobClient:  map 100% reduce 64%
14/06/15 03:44:51 INFO mapred.JobClient:  map 100% reduce 65%
14/06/15 03:45:59 INFO mapred.JobClient:  map 100% reduce 66%
14/06/15 03:47:08 INFO mapred.JobClient:  map 100% reduce 67%
14/06/15 03:48:28 INFO mapred.JobClient:  map 100% reduce 68%
14/06/15 03:50:12 INFO mapred.JobClient:  map 100% reduce 69%
14/06/15 03:51:47 INFO mapred.JobClient:  map 100% reduce 70%
14/06/15 03:52:36 INFO mapred.JobClient:  map 100% reduce 71%
14/06/15 03:53:15 INFO mapred.JobClient:  map 100% reduce 72%
14/06/15 03:53:43 INFO mapred.JobClient:  map 100% reduce 73%
14/06/15 03:55:14 INFO mapred.JobClient:  map 100% reduce 74%
14/06/15 03:56:20 INFO mapred.JobClient:  map 100% reduce 75%
14/06/15 03:57:28 INFO mapred.JobClient:  map 100% reduce 76%
14/06/15 03:57:56 INFO mapred.JobClient:  map 100% reduce 77%
14/06/15 03:58:37 INFO mapred.JobClient:  map 100% reduce 78%
14/06/15 03:59:49 INFO mapred.JobClient:  map 100% reduce 79%
14/06/15 04:00:22 INFO mapred.JobClient:  map 100% reduce 80%
14/06/15 04:00:53 INFO mapred.JobClient:  map 100% reduce 81%
14/06/15 04:02:24 INFO mapred.JobClient:  map 100% reduce 82%
14/06/15 04:02:43 INFO mapred.JobClient:  map 100% reduce 83%
14/06/15 04:02:52 INFO mapred.JobClient:  map 100% reduce 84%
14/06/15 04:03:10 INFO mapred.JobClient:  map 100% reduce 85%
14/06/15 04:04:02 INFO mapred.JobClient:  map 100% reduce 86%
14/06/15 04:04:53 INFO mapred.JobClient:  map 100% reduce 87%
14/06/15 04:05:49 INFO mapred.JobClient:  map 100% reduce 88%
14/06/15 04:07:10 INFO mapred.JobClient:  map 100% reduce 89%
14/06/15 04:08:26 INFO mapred.JobClient:  map 100% reduce 90%
14/06/15 04:09:44 INFO mapred.JobClient:  map 100% reduce 91%
14/06/15 04:11:40 INFO mapred.JobClient:  map 100% reduce 92%
14/06/15 04:12:49 INFO mapred.JobClient:  map 100% reduce 93%
14/06/15 04:14:12 INFO mapred.JobClient:  map 100% reduce 94%
14/06/15 04:14:55 INFO mapred.JobClient:  map 100% reduce 95%
14/06/15 04:15:35 INFO mapred.JobClient:  map 100% reduce 96%
14/06/15 04:16:13 INFO mapred.JobClient:  map 100% reduce 97%
14/06/15 04:17:30 INFO mapred.JobClient:  map 100% reduce 98%
14/06/15 04:19:50 INFO mapred.JobClient:  map 100% reduce 99%
14/06/15 04:25:32 INFO mapred.JobClient:  map 100% reduce 100%
14/06/15 04:25:35 INFO mapred.JobClient: Job complete: job_201406131535_0026
14/06/15 04:25:35 INFO mapred.JobClient: Counters: 31
14/06/15 04:25:35 INFO mapred.JobClient:   Job Counters 
14/06/15 04:25:35 INFO mapred.JobClient:     Launched reduce tasks=118
14/06/15 04:25:35 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=105934396
14/06/15 04:25:35 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/15 04:25:35 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/15 04:25:35 INFO mapred.JobClient:     Rack-local map tasks=25
14/06/15 04:25:35 INFO mapred.JobClient:     Launched map tasks=3020
14/06/15 04:25:35 INFO mapred.JobClient:     Data-local map tasks=2995
14/06/15 04:25:35 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=259208191
14/06/15 04:25:35 INFO mapred.JobClient:   File Input Format Counters 
14/06/15 04:25:35 INFO mapred.JobClient:     Bytes Read=400380108800
14/06/15 04:25:35 INFO mapred.JobClient:   File Output Format Counters 
14/06/15 04:25:35 INFO mapred.JobClient:     Bytes Written=400000000000
14/06/15 04:25:35 INFO mapred.JobClient:   FileSystemCounters
14/06/15 04:25:35 INFO mapred.JobClient:     FILE_BYTES_READ=1317001745892
14/06/15 04:25:35 INFO mapred.JobClient:     HDFS_BYTES_READ=400380471800
14/06/15 04:25:35 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=1570655879021
14/06/15 04:25:35 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=400000000000
14/06/15 04:25:35 INFO mapred.JobClient:   Map-Reduce Framework
14/06/15 04:25:35 INFO mapred.JobClient:     Map output materialized bytes=408001800000
14/06/15 04:25:35 INFO mapred.JobClient:     Map input records=4000000000
14/06/15 04:25:35 INFO mapred.JobClient:     Reduce shuffle bytes=408001800000
14/06/15 04:25:35 INFO mapred.JobClient:     Spilled Records=15396642043
14/06/15 04:25:35 INFO mapred.JobClient:     Map output bytes=400000000000
14/06/15 04:25:35 INFO mapred.JobClient:     Total committed heap usage (bytes)=435047596032
14/06/15 04:25:35 INFO mapred.JobClient:     CPU time spent (ms)=42860590
14/06/15 04:25:35 INFO mapred.JobClient:     Map input bytes=400000000000
14/06/15 04:25:35 INFO mapred.JobClient:     SPLIT_RAW_BYTES=363000
14/06/15 04:25:35 INFO mapred.JobClient:     Combine input records=0
14/06/15 04:25:35 INFO mapred.JobClient:     Reduce input records=4000000000
14/06/15 04:25:35 INFO mapred.JobClient:     Reduce input groups=4000000000
14/06/15 04:25:35 INFO mapred.JobClient:     Combine output records=0
14/06/15 04:25:35 INFO mapred.JobClient:     Physical memory (bytes) snapshot=596798877696
14/06/15 04:25:35 INFO mapred.JobClient:     Reduce output records=4000000000
14/06/15 04:25:35 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=2278232526848
14/06/15 04:25:35 INFO mapred.JobClient:     Map output records=4000000000
14/06/15 04:25:35 INFO terasort.TeraSort: done

real	124m21.508s
user	0m13.929s
sys	0m2.920s
