Generating 2000000000 using 100 maps with step of 20000000
14/06/14 18:24:34 INFO mapred.JobClient: Running job: job_201406131535_0021
14/06/14 18:24:35 INFO mapred.JobClient:  map 0% reduce 0%
14/06/14 18:46:15 INFO mapred.JobClient:  map 41% reduce 0%
14/06/14 18:46:49 INFO mapred.JobClient:  map 42% reduce 0%
14/06/14 18:47:29 INFO mapred.JobClient:  map 43% reduce 0%
14/06/14 18:48:05 INFO mapred.JobClient:  map 44% reduce 0%
14/06/14 18:48:39 INFO mapred.JobClient:  map 45% reduce 0%
14/06/14 18:49:15 INFO mapred.JobClient:  map 46% reduce 0%
14/06/14 18:49:50 INFO mapred.JobClient:  map 47% reduce 0%
14/06/14 18:50:28 INFO mapred.JobClient:  map 48% reduce 0%
14/06/14 18:50:58 INFO mapred.JobClient:  map 49% reduce 0%
14/06/14 18:51:33 INFO mapred.JobClient:  map 50% reduce 0%
14/06/14 18:52:05 INFO mapred.JobClient:  map 51% reduce 0%
14/06/14 18:52:38 INFO mapred.JobClient:  map 52% reduce 0%
14/06/14 18:53:13 INFO mapred.JobClient:  map 53% reduce 0%
14/06/14 18:53:48 INFO mapred.JobClient:  map 54% reduce 0%
14/06/14 18:54:14 INFO mapred.JobClient:  map 55% reduce 0%
14/06/14 18:54:51 INFO mapred.JobClient:  map 56% reduce 0%
14/06/14 18:55:26 INFO mapred.JobClient:  map 57% reduce 0%
14/06/14 18:56:04 INFO mapred.JobClient:  map 58% reduce 0%
14/06/14 18:56:34 INFO mapred.JobClient:  map 59% reduce 0%
14/06/14 18:56:55 INFO mapred.JobClient:  map 60% reduce 0%
14/06/14 18:57:27 INFO mapred.JobClient:  map 61% reduce 0%
14/06/14 18:58:02 INFO mapred.JobClient:  map 62% reduce 0%
14/06/14 18:58:42 INFO mapred.JobClient:  map 63% reduce 0%
14/06/14 18:59:17 INFO mapred.JobClient:  map 64% reduce 0%
14/06/14 18:59:51 INFO mapred.JobClient:  map 65% reduce 0%
14/06/14 19:00:26 INFO mapred.JobClient:  map 66% reduce 0%
14/06/14 19:01:03 INFO mapred.JobClient:  map 67% reduce 0%
14/06/14 19:01:42 INFO mapred.JobClient:  map 68% reduce 0%
14/06/14 19:02:19 INFO mapred.JobClient:  map 69% reduce 0%
14/06/14 19:02:45 INFO mapred.JobClient:  map 70% reduce 0%
14/06/14 19:03:12 INFO mapred.JobClient:  map 71% reduce 0%
14/06/14 19:03:43 INFO mapred.JobClient:  map 72% reduce 0%
14/06/14 19:04:08 INFO mapred.JobClient:  map 73% reduce 0%
14/06/14 19:04:43 INFO mapred.JobClient:  map 74% reduce 0%
14/06/14 19:05:19 INFO mapred.JobClient:  map 75% reduce 0%
14/06/14 19:05:55 INFO mapred.JobClient:  map 76% reduce 0%
14/06/14 19:06:23 INFO mapred.JobClient:  map 77% reduce 0%
14/06/14 19:06:51 INFO mapred.JobClient:  map 78% reduce 0%
14/06/14 19:07:19 INFO mapred.JobClient:  map 79% reduce 0%
14/06/14 19:07:47 INFO mapred.JobClient:  map 80% reduce 0%
14/06/14 19:08:22 INFO mapred.JobClient:  map 81% reduce 0%
14/06/14 19:08:53 INFO mapred.JobClient:  map 82% reduce 0%
14/06/14 19:09:39 INFO mapred.JobClient:  map 83% reduce 0%
14/06/14 19:10:23 INFO mapred.JobClient:  map 84% reduce 0%
14/06/14 19:11:05 INFO mapred.JobClient:  map 85% reduce 0%
14/06/14 19:11:50 INFO mapred.JobClient:  map 86% reduce 0%
14/06/14 19:12:30 INFO mapred.JobClient:  map 87% reduce 0%
14/06/14 19:13:21 INFO mapred.JobClient:  map 88% reduce 0%
14/06/14 19:14:13 INFO mapred.JobClient:  map 89% reduce 0%
14/06/14 19:15:03 INFO mapred.JobClient:  map 90% reduce 0%
14/06/14 19:16:18 INFO mapred.JobClient:  map 91% reduce 0%
14/06/14 19:17:17 INFO mapred.JobClient:  map 92% reduce 0%
14/06/14 19:18:24 INFO mapred.JobClient:  map 93% reduce 0%
14/06/14 19:19:31 INFO mapred.JobClient:  map 94% reduce 0%
14/06/14 19:20:44 INFO mapred.JobClient:  map 95% reduce 0%
14/06/14 19:21:57 INFO mapred.JobClient:  map 96% reduce 0%
14/06/14 19:23:36 INFO mapred.JobClient:  map 97% reduce 0%
14/06/14 19:24:52 INFO mapred.JobClient:  map 98% reduce 0%
14/06/14 19:26:30 INFO mapred.JobClient:  map 99% reduce 0%
14/06/14 19:29:53 INFO mapred.JobClient:  map 100% reduce 0%
14/06/14 19:29:57 INFO mapred.JobClient: Job complete: job_201406131535_0021
14/06/14 19:29:58 INFO mapred.JobClient: Counters: 19
14/06/14 19:29:58 INFO mapred.JobClient:   Job Counters 
14/06/14 19:29:58 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=128233977
14/06/14 19:29:58 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/14 19:29:58 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/14 19:29:58 INFO mapred.JobClient:     Launched map tasks=120
14/06/14 19:29:58 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/14 19:29:58 INFO mapred.JobClient:   File Input Format Counters 
14/06/14 19:29:58 INFO mapred.JobClient:     Bytes Read=0
14/06/14 19:29:58 INFO mapred.JobClient:   File Output Format Counters 
14/06/14 19:29:58 INFO mapred.JobClient:     Bytes Written=200000000000
14/06/14 19:29:58 INFO mapred.JobClient:   FileSystemCounters
14/06/14 19:29:58 INFO mapred.JobClient:     HDFS_BYTES_READ=8696
14/06/14 19:29:58 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/14 19:29:58 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=200000000000
14/06/14 19:29:58 INFO mapred.JobClient:   Map-Reduce Framework
14/06/14 19:29:58 INFO mapred.JobClient:     Map input records=2000000000
14/06/14 19:29:58 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8383967232
14/06/14 19:29:58 INFO mapred.JobClient:     Spilled Records=0
14/06/14 19:29:58 INFO mapred.JobClient:     CPU time spent (ms)=3400010
14/06/14 19:29:58 INFO mapred.JobClient:     Total committed heap usage (bytes)=2442055680
14/06/14 19:29:58 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72683675648
14/06/14 19:29:58 INFO mapred.JobClient:     Map input bytes=2000000000
14/06/14 19:29:58 INFO mapred.JobClient:     Map output records=2000000000
14/06/14 19:29:58 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8696

real	65m29.914s
user	0m8.462s
sys	0m1.623s
