Generating 3000000000 using 100 maps with step of 30000000
14/06/15 07:11:59 INFO mapred.JobClient: Running job: job_201406131535_0031
14/06/15 07:12:00 INFO mapred.JobClient:  map 0% reduce 0%
14/06/15 07:12:40 INFO mapred.JobClient:  map 1% reduce 0%
14/06/15 07:13:35 INFO mapred.JobClient:  map 2% reduce 0%
14/06/15 07:14:23 INFO mapred.JobClient:  map 3% reduce 0%
14/06/15 07:15:07 INFO mapred.JobClient:  map 4% reduce 0%
14/06/15 07:16:01 INFO mapred.JobClient:  map 5% reduce 0%
14/06/15 07:16:52 INFO mapred.JobClient:  map 6% reduce 0%
14/06/15 07:17:35 INFO mapred.JobClient:  map 7% reduce 0%
14/06/15 07:18:22 INFO mapred.JobClient:  map 8% reduce 0%
14/06/15 07:19:10 INFO mapred.JobClient:  map 9% reduce 0%
14/06/15 07:19:57 INFO mapred.JobClient:  map 10% reduce 0%
14/06/15 07:20:52 INFO mapred.JobClient:  map 11% reduce 0%
14/06/15 07:21:50 INFO mapred.JobClient:  map 12% reduce 0%
14/06/15 07:22:47 INFO mapred.JobClient:  map 13% reduce 0%
14/06/15 07:23:31 INFO mapred.JobClient:  map 14% reduce 0%
14/06/15 07:24:15 INFO mapred.JobClient:  map 15% reduce 0%
14/06/15 07:25:05 INFO mapred.JobClient:  map 16% reduce 0%
14/06/15 07:26:02 INFO mapred.JobClient:  map 17% reduce 0%
14/06/15 07:27:01 INFO mapred.JobClient:  map 18% reduce 0%
14/06/15 07:27:48 INFO mapred.JobClient:  map 19% reduce 0%
14/06/15 07:28:36 INFO mapred.JobClient:  map 20% reduce 0%
14/06/15 07:29:29 INFO mapred.JobClient:  map 21% reduce 0%
14/06/15 07:30:24 INFO mapred.JobClient:  map 22% reduce 0%
14/06/15 07:31:14 INFO mapred.JobClient:  map 23% reduce 0%
14/06/15 07:32:11 INFO mapred.JobClient:  map 24% reduce 0%
14/06/15 07:33:13 INFO mapred.JobClient:  map 25% reduce 0%
14/06/15 07:33:51 INFO mapred.JobClient:  map 26% reduce 0%
14/06/15 07:34:44 INFO mapred.JobClient:  map 27% reduce 0%
14/06/15 07:35:33 INFO mapred.JobClient:  map 28% reduce 0%
14/06/15 07:36:28 INFO mapred.JobClient:  map 29% reduce 0%
14/06/15 07:37:11 INFO mapred.JobClient:  map 30% reduce 0%
14/06/15 07:38:03 INFO mapred.JobClient:  map 31% reduce 0%
14/06/15 07:38:50 INFO mapred.JobClient:  map 32% reduce 0%
14/06/15 07:39:40 INFO mapred.JobClient:  map 33% reduce 0%
14/06/15 07:40:35 INFO mapred.JobClient:  map 34% reduce 0%
14/06/15 07:41:29 INFO mapred.JobClient:  map 35% reduce 0%
14/06/15 07:42:22 INFO mapred.JobClient:  map 36% reduce 0%
14/06/15 07:43:04 INFO mapred.JobClient:  map 37% reduce 0%
14/06/15 07:43:55 INFO mapred.JobClient:  map 38% reduce 0%
14/06/15 07:44:53 INFO mapred.JobClient:  map 39% reduce 0%
14/06/15 07:45:43 INFO mapred.JobClient:  map 40% reduce 0%
14/06/15 07:46:25 INFO mapred.JobClient:  map 41% reduce 0%
14/06/15 07:47:19 INFO mapred.JobClient:  map 42% reduce 0%
14/06/15 07:48:14 INFO mapred.JobClient:  map 43% reduce 0%
14/06/15 07:49:05 INFO mapred.JobClient:  map 44% reduce 0%
14/06/15 07:49:56 INFO mapred.JobClient:  map 45% reduce 0%
14/06/15 07:50:50 INFO mapred.JobClient:  map 46% reduce 0%
14/06/15 07:51:48 INFO mapred.JobClient:  map 47% reduce 0%
14/06/15 07:52:41 INFO mapred.JobClient:  map 48% reduce 0%
14/06/15 07:53:41 INFO mapred.JobClient:  map 49% reduce 0%
14/06/15 07:54:25 INFO mapred.JobClient:  map 50% reduce 0%
14/06/15 07:55:19 INFO mapred.JobClient:  map 51% reduce 0%
14/06/15 07:56:01 INFO mapred.JobClient:  map 52% reduce 0%
14/06/15 07:56:58 INFO mapred.JobClient:  map 53% reduce 0%
14/06/15 07:57:47 INFO mapred.JobClient:  map 54% reduce 0%
14/06/15 07:58:42 INFO mapred.JobClient:  map 55% reduce 0%
14/06/15 07:59:24 INFO mapred.JobClient:  map 56% reduce 0%
14/06/15 08:00:10 INFO mapred.JobClient:  map 57% reduce 0%
14/06/15 08:00:57 INFO mapred.JobClient:  map 58% reduce 0%
14/06/15 08:01:42 INFO mapred.JobClient:  map 59% reduce 0%
14/06/15 08:02:35 INFO mapred.JobClient:  map 60% reduce 0%
14/06/15 08:03:36 INFO mapred.JobClient:  map 61% reduce 0%
14/06/15 08:04:14 INFO mapred.JobClient:  map 62% reduce 0%
14/06/15 08:05:13 INFO mapred.JobClient:  map 63% reduce 0%
14/06/15 08:06:04 INFO mapred.JobClient:  map 64% reduce 0%
14/06/15 08:06:59 INFO mapred.JobClient:  map 65% reduce 0%
14/06/15 08:07:55 INFO mapred.JobClient:  map 66% reduce 0%
14/06/15 08:08:41 INFO mapred.JobClient:  map 67% reduce 0%
14/06/15 08:09:32 INFO mapred.JobClient:  map 68% reduce 0%
14/06/15 08:10:25 INFO mapred.JobClient:  map 69% reduce 0%
14/06/15 08:11:17 INFO mapred.JobClient:  map 70% reduce 0%
14/06/15 08:12:13 INFO mapred.JobClient:  map 71% reduce 0%
14/06/15 08:12:56 INFO mapred.JobClient:  map 72% reduce 0%
14/06/15 08:13:43 INFO mapred.JobClient:  map 73% reduce 0%
14/06/15 08:14:24 INFO mapred.JobClient:  map 74% reduce 0%
14/06/15 08:15:11 INFO mapred.JobClient:  map 75% reduce 0%
14/06/15 08:15:59 INFO mapred.JobClient:  map 76% reduce 0%
14/06/15 08:16:54 INFO mapred.JobClient:  map 77% reduce 0%
14/06/15 08:17:53 INFO mapred.JobClient:  map 78% reduce 0%
14/06/15 08:18:38 INFO mapred.JobClient:  map 79% reduce 0%
14/06/15 08:19:34 INFO mapred.JobClient:  map 80% reduce 0%
14/06/15 08:20:24 INFO mapred.JobClient:  map 81% reduce 0%
14/06/15 08:21:12 INFO mapred.JobClient:  map 82% reduce 0%
14/06/15 08:22:10 INFO mapred.JobClient:  map 83% reduce 0%
14/06/15 08:23:02 INFO mapred.JobClient:  map 84% reduce 0%
14/06/15 08:24:02 INFO mapred.JobClient:  map 85% reduce 0%
14/06/15 08:25:08 INFO mapred.JobClient:  map 86% reduce 0%
14/06/15 08:26:14 INFO mapred.JobClient:  map 87% reduce 0%
14/06/15 08:27:13 INFO mapred.JobClient:  map 88% reduce 0%
14/06/15 08:28:22 INFO mapred.JobClient:  map 89% reduce 0%
14/06/15 08:29:43 INFO mapred.JobClient:  map 90% reduce 0%
14/06/15 08:30:53 INFO mapred.JobClient:  map 91% reduce 0%
14/06/15 08:32:38 INFO mapred.JobClient:  map 92% reduce 0%
14/06/15 08:34:05 INFO mapred.JobClient:  map 93% reduce 0%
14/06/15 08:35:32 INFO mapred.JobClient:  map 94% reduce 0%
14/06/15 08:37:36 INFO mapred.JobClient:  map 95% reduce 0%
14/06/15 08:39:37 INFO mapred.JobClient:  map 96% reduce 0%
14/06/15 08:41:44 INFO mapred.JobClient:  map 97% reduce 0%
14/06/15 08:43:40 INFO mapred.JobClient:  map 98% reduce 0%
14/06/15 08:45:46 INFO mapred.JobClient:  map 99% reduce 0%
14/06/15 08:51:27 INFO mapred.JobClient:  map 100% reduce 0%
14/06/15 08:51:35 INFO mapred.JobClient: Job complete: job_201406131535_0031
14/06/15 08:51:35 INFO mapred.JobClient: Counters: 19
14/06/15 08:51:35 INFO mapred.JobClient:   Job Counters 
14/06/15 08:51:35 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=200438509
14/06/15 08:51:35 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/15 08:51:35 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/15 08:51:35 INFO mapred.JobClient:     Launched map tasks=121
14/06/15 08:51:35 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/15 08:51:35 INFO mapred.JobClient:   File Input Format Counters 
14/06/15 08:51:35 INFO mapred.JobClient:     Bytes Read=0
14/06/15 08:51:35 INFO mapred.JobClient:   File Output Format Counters 
14/06/15 08:51:35 INFO mapred.JobClient:     Bytes Written=300000000000
14/06/15 08:51:35 INFO mapred.JobClient:   FileSystemCounters
14/06/15 08:51:35 INFO mapred.JobClient:     HDFS_BYTES_READ=8696
14/06/15 08:51:35 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/15 08:51:35 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=300000000000
14/06/15 08:51:35 INFO mapred.JobClient:   Map-Reduce Framework
14/06/15 08:51:35 INFO mapred.JobClient:     Map input records=3000000000
14/06/15 08:51:35 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8271417344
14/06/15 08:51:35 INFO mapred.JobClient:     Spilled Records=0
14/06/15 08:51:35 INFO mapred.JobClient:     CPU time spent (ms)=4929860
14/06/15 08:51:35 INFO mapred.JobClient:     Total committed heap usage (bytes)=2472206336
14/06/15 08:51:35 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72680517632
14/06/15 08:51:35 INFO mapred.JobClient:     Map input bytes=3000000000
14/06/15 08:51:35 INFO mapred.JobClient:     Map output records=3000000000
14/06/15 08:51:35 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8696

real	99m41.937s
user	0m10.792s
sys	0m2.382s
