Generating 2000000000 using 100 maps with step of 20000000
14/06/15 04:58:35 INFO mapred.JobClient: Running job: job_201406131535_0029
14/06/15 04:58:36 INFO mapred.JobClient:  map 0% reduce 0%
14/06/15 04:59:04 INFO mapred.JobClient:  map 1% reduce 0%
14/06/15 04:59:52 INFO mapred.JobClient:  map 2% reduce 0%
14/06/15 05:00:23 INFO mapred.JobClient:  map 3% reduce 0%
14/06/15 05:01:05 INFO mapred.JobClient:  map 4% reduce 0%
14/06/15 05:01:47 INFO mapred.JobClient:  map 5% reduce 0%
14/06/15 05:02:18 INFO mapred.JobClient:  map 6% reduce 0%
14/06/15 05:02:59 INFO mapred.JobClient:  map 7% reduce 0%
14/06/15 05:03:39 INFO mapred.JobClient:  map 8% reduce 0%
14/06/15 05:04:10 INFO mapred.JobClient:  map 9% reduce 0%
14/06/15 05:04:39 INFO mapred.JobClient:  map 10% reduce 0%
14/06/15 05:05:17 INFO mapred.JobClient:  map 11% reduce 0%
14/06/15 05:05:53 INFO mapred.JobClient:  map 12% reduce 0%
14/06/15 05:06:22 INFO mapred.JobClient:  map 13% reduce 0%
14/06/15 05:06:58 INFO mapred.JobClient:  map 14% reduce 0%
14/06/15 05:07:36 INFO mapred.JobClient:  map 15% reduce 0%
14/06/15 05:08:19 INFO mapred.JobClient:  map 16% reduce 0%
14/06/15 05:08:53 INFO mapred.JobClient:  map 17% reduce 0%
14/06/15 05:09:27 INFO mapred.JobClient:  map 18% reduce 0%
14/06/15 05:10:00 INFO mapred.JobClient:  map 19% reduce 0%
14/06/15 05:10:33 INFO mapred.JobClient:  map 20% reduce 0%
14/06/15 05:11:12 INFO mapred.JobClient:  map 21% reduce 0%
14/06/15 05:11:48 INFO mapred.JobClient:  map 22% reduce 0%
14/06/15 05:12:18 INFO mapred.JobClient:  map 23% reduce 0%
14/06/15 05:12:55 INFO mapred.JobClient:  map 24% reduce 0%
14/06/15 05:13:28 INFO mapred.JobClient:  map 25% reduce 0%
14/06/15 05:14:06 INFO mapred.JobClient:  map 26% reduce 0%
14/06/15 05:14:41 INFO mapred.JobClient:  map 27% reduce 0%
14/06/15 05:15:25 INFO mapred.JobClient:  map 28% reduce 0%
14/06/15 05:16:03 INFO mapred.JobClient:  map 29% reduce 0%
14/06/15 05:16:42 INFO mapred.JobClient:  map 30% reduce 0%
14/06/15 05:17:22 INFO mapred.JobClient:  map 31% reduce 0%
14/06/15 05:17:58 INFO mapred.JobClient:  map 32% reduce 0%
14/06/15 05:18:35 INFO mapred.JobClient:  map 33% reduce 0%
14/06/15 05:19:06 INFO mapred.JobClient:  map 34% reduce 0%
14/06/15 05:19:43 INFO mapred.JobClient:  map 35% reduce 0%
14/06/15 05:20:15 INFO mapred.JobClient:  map 36% reduce 0%
14/06/15 05:20:58 INFO mapred.JobClient:  map 37% reduce 0%
14/06/15 05:21:35 INFO mapred.JobClient:  map 38% reduce 0%
14/06/15 05:22:09 INFO mapred.JobClient:  map 39% reduce 0%
14/06/15 05:22:50 INFO mapred.JobClient:  map 40% reduce 0%
14/06/15 05:23:23 INFO mapred.JobClient:  map 41% reduce 0%
14/06/15 05:24:05 INFO mapred.JobClient:  map 42% reduce 0%
14/06/15 05:24:39 INFO mapred.JobClient:  map 43% reduce 0%
14/06/15 05:25:10 INFO mapred.JobClient:  map 44% reduce 0%
14/06/15 05:25:46 INFO mapred.JobClient:  map 45% reduce 0%
14/06/15 05:26:26 INFO mapred.JobClient:  map 46% reduce 0%
14/06/15 05:27:02 INFO mapred.JobClient:  map 47% reduce 0%
14/06/15 05:27:43 INFO mapred.JobClient:  map 48% reduce 0%
14/06/15 05:28:26 INFO mapred.JobClient:  map 49% reduce 0%
14/06/15 05:29:12 INFO mapred.JobClient:  map 50% reduce 0%
14/06/15 05:29:50 INFO mapred.JobClient:  map 51% reduce 0%
14/06/15 05:30:28 INFO mapred.JobClient:  map 52% reduce 0%
14/06/15 05:31:00 INFO mapred.JobClient:  map 53% reduce 0%
14/06/15 05:31:33 INFO mapred.JobClient:  map 54% reduce 0%
14/06/15 05:32:07 INFO mapred.JobClient:  map 55% reduce 0%
14/06/15 05:32:42 INFO mapred.JobClient:  map 56% reduce 0%
14/06/15 05:33:22 INFO mapred.JobClient:  map 57% reduce 0%
14/06/15 05:33:57 INFO mapred.JobClient:  map 58% reduce 0%
14/06/15 05:34:27 INFO mapred.JobClient:  map 59% reduce 0%
14/06/15 05:35:18 INFO mapred.JobClient:  map 60% reduce 0%
14/06/15 05:36:00 INFO mapred.JobClient:  map 61% reduce 0%
14/06/15 05:36:44 INFO mapred.JobClient:  map 62% reduce 0%
14/06/15 05:37:26 INFO mapred.JobClient:  map 63% reduce 0%
14/06/15 05:37:50 INFO mapred.JobClient:  map 64% reduce 0%
14/06/15 05:38:18 INFO mapred.JobClient:  map 65% reduce 0%
14/06/15 05:39:01 INFO mapred.JobClient:  map 66% reduce 0%
14/06/15 05:39:38 INFO mapred.JobClient:  map 67% reduce 0%
14/06/15 05:40:14 INFO mapred.JobClient:  map 68% reduce 0%
14/06/15 05:40:51 INFO mapred.JobClient:  map 69% reduce 0%
14/06/15 05:41:35 INFO mapred.JobClient:  map 70% reduce 0%
14/06/15 05:42:17 INFO mapred.JobClient:  map 71% reduce 0%
14/06/15 05:42:57 INFO mapred.JobClient:  map 72% reduce 0%
14/06/15 05:43:23 INFO mapred.JobClient:  map 73% reduce 0%
14/06/15 05:44:02 INFO mapred.JobClient:  map 74% reduce 0%
14/06/15 05:44:41 INFO mapred.JobClient:  map 75% reduce 0%
14/06/15 05:45:16 INFO mapred.JobClient:  map 76% reduce 0%
14/06/15 05:45:58 INFO mapred.JobClient:  map 77% reduce 0%
14/06/15 05:46:45 INFO mapred.JobClient:  map 78% reduce 0%
14/06/15 05:47:34 INFO mapred.JobClient:  map 79% reduce 0%
14/06/15 05:48:15 INFO mapred.JobClient:  map 80% reduce 0%
14/06/15 05:49:00 INFO mapred.JobClient:  map 81% reduce 0%
14/06/15 05:49:47 INFO mapred.JobClient:  map 82% reduce 0%
14/06/15 05:50:43 INFO mapred.JobClient:  map 83% reduce 0%
14/06/15 05:51:32 INFO mapred.JobClient:  map 84% reduce 0%
14/06/15 05:52:15 INFO mapred.JobClient:  map 85% reduce 0%
14/06/15 05:53:00 INFO mapred.JobClient:  map 86% reduce 0%
14/06/15 05:53:53 INFO mapred.JobClient:  map 87% reduce 0%
14/06/15 05:54:48 INFO mapred.JobClient:  map 88% reduce 0%
14/06/15 05:55:50 INFO mapred.JobClient:  map 89% reduce 0%
14/06/15 05:57:04 INFO mapred.JobClient:  map 90% reduce 0%
14/06/15 05:58:09 INFO mapred.JobClient:  map 91% reduce 0%
14/06/15 05:59:04 INFO mapred.JobClient:  map 92% reduce 0%
14/06/15 06:00:03 INFO mapred.JobClient:  map 93% reduce 0%
14/06/15 06:01:14 INFO mapred.JobClient:  map 94% reduce 0%
14/06/15 06:02:34 INFO mapred.JobClient:  map 95% reduce 0%
14/06/15 06:04:03 INFO mapred.JobClient:  map 96% reduce 0%
14/06/15 06:05:53 INFO mapred.JobClient:  map 97% reduce 0%
14/06/15 06:07:33 INFO mapred.JobClient:  map 98% reduce 0%
14/06/15 06:10:13 INFO mapred.JobClient:  map 99% reduce 0%
14/06/15 06:14:59 INFO mapred.JobClient:  map 100% reduce 0%
14/06/15 06:15:04 INFO mapred.JobClient: Job complete: job_201406131535_0029
14/06/15 06:15:04 INFO mapred.JobClient: Counters: 19
14/06/15 06:15:04 INFO mapred.JobClient:   Job Counters 
14/06/15 06:15:04 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=149739015
14/06/15 06:15:04 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/15 06:15:04 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/15 06:15:04 INFO mapred.JobClient:     Launched map tasks=120
14/06/15 06:15:04 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/15 06:15:04 INFO mapred.JobClient:   File Input Format Counters 
14/06/15 06:15:04 INFO mapred.JobClient:     Bytes Read=0
14/06/15 06:15:04 INFO mapred.JobClient:   File Output Format Counters 
14/06/15 06:15:04 INFO mapred.JobClient:     Bytes Written=200000000000
14/06/15 06:15:04 INFO mapred.JobClient:   FileSystemCounters
14/06/15 06:15:04 INFO mapred.JobClient:     HDFS_BYTES_READ=8696
14/06/15 06:15:04 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/15 06:15:04 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=200000000000
14/06/15 06:15:04 INFO mapred.JobClient:   Map-Reduce Framework
