Generating 4000000000 using 100 maps with step of 40000000
14/06/13 22:44:43 INFO mapred.JobClient: Running job: job_201406131535_0009
14/06/13 22:44:44 INFO mapred.JobClient:  map 0% reduce 0%
14/06/13 22:46:08 INFO mapred.JobClient:  map 1% reduce 0%
14/06/13 22:47:06 INFO mapred.JobClient:  map 2% reduce 0%
14/06/13 22:48:07 INFO mapred.JobClient:  map 3% reduce 0%
14/06/13 22:49:16 INFO mapred.JobClient:  map 4% reduce 0%
14/06/13 22:50:25 INFO mapred.JobClient:  map 5% reduce 0%
14/06/13 22:51:23 INFO mapred.JobClient:  map 6% reduce 0%
14/06/13 22:52:24 INFO mapred.JobClient:  map 7% reduce 0%
14/06/13 22:53:21 INFO mapred.JobClient:  map 8% reduce 0%
14/06/13 22:54:21 INFO mapred.JobClient:  map 9% reduce 0%
14/06/13 22:55:28 INFO mapred.JobClient:  map 10% reduce 0%
14/06/13 22:56:36 INFO mapred.JobClient:  map 11% reduce 0%
14/06/13 22:57:42 INFO mapred.JobClient:  map 12% reduce 0%
14/06/13 22:58:46 INFO mapred.JobClient:  map 13% reduce 0%
14/06/13 22:59:51 INFO mapred.JobClient:  map 14% reduce 0%
14/06/13 23:00:59 INFO mapred.JobClient:  map 15% reduce 0%
14/06/13 23:02:05 INFO mapred.JobClient:  map 16% reduce 0%
14/06/13 23:03:02 INFO mapred.JobClient:  map 17% reduce 0%
14/06/13 23:03:54 INFO mapred.JobClient:  map 18% reduce 0%
14/06/13 23:05:01 INFO mapred.JobClient:  map 19% reduce 0%
14/06/13 23:06:14 INFO mapred.JobClient:  map 20% reduce 0%
14/06/13 23:07:23 INFO mapred.JobClient:  map 21% reduce 0%
14/06/13 23:08:30 INFO mapred.JobClient:  map 22% reduce 0%
14/06/13 23:09:30 INFO mapred.JobClient:  map 23% reduce 0%
14/06/13 23:10:26 INFO mapred.JobClient:  map 24% reduce 0%
14/06/13 23:11:41 INFO mapred.JobClient:  map 25% reduce 0%
14/06/13 23:12:54 INFO mapred.JobClient:  map 26% reduce 0%
14/06/13 23:14:00 INFO mapred.JobClient:  map 27% reduce 0%
14/06/13 23:14:59 INFO mapred.JobClient:  map 28% reduce 0%
14/06/13 23:16:04 INFO mapred.JobClient:  map 29% reduce 0%
14/06/13 23:17:13 INFO mapred.JobClient:  map 30% reduce 0%
14/06/13 23:18:09 INFO mapred.JobClient:  map 31% reduce 0%
14/06/13 23:19:18 INFO mapred.JobClient:  map 32% reduce 0%
14/06/13 23:20:24 INFO mapred.JobClient:  map 33% reduce 0%
14/06/13 23:21:31 INFO mapred.JobClient:  map 34% reduce 0%
14/06/13 23:22:36 INFO mapred.JobClient:  map 35% reduce 0%
14/06/13 23:23:48 INFO mapred.JobClient:  map 36% reduce 0%
14/06/13 23:24:57 INFO mapred.JobClient:  map 37% reduce 0%
14/06/13 23:26:00 INFO mapred.JobClient:  map 38% reduce 0%
14/06/13 23:27:10 INFO mapred.JobClient:  map 39% reduce 0%
14/06/13 23:28:13 INFO mapred.JobClient:  map 40% reduce 0%
14/06/13 23:29:18 INFO mapred.JobClient:  map 41% reduce 0%
14/06/13 23:30:24 INFO mapred.JobClient:  map 42% reduce 0%
14/06/13 23:31:34 INFO mapred.JobClient:  map 43% reduce 0%
14/06/13 23:32:34 INFO mapred.JobClient:  map 44% reduce 0%
14/06/13 23:33:39 INFO mapred.JobClient:  map 45% reduce 0%
14/06/13 23:34:41 INFO mapred.JobClient:  map 46% reduce 0%
14/06/13 23:35:45 INFO mapred.JobClient:  map 47% reduce 0%
14/06/13 23:36:50 INFO mapred.JobClient:  map 48% reduce 0%
14/06/13 23:38:03 INFO mapred.JobClient:  map 49% reduce 0%
14/06/13 23:39:15 INFO mapred.JobClient:  map 50% reduce 0%
14/06/13 23:40:19 INFO mapred.JobClient:  map 51% reduce 0%
