Generating 8000000000 using 100 maps with step of 80000000
14/06/14 09:00:43 INFO mapred.JobClient: Running job: job_201406131535_0017
14/06/14 09:00:44 INFO mapred.JobClient:  map 0% reduce 0%
14/06/14 09:02:53 INFO mapred.JobClient:  map 1% reduce 0%
14/06/14 09:05:04 INFO mapred.JobClient:  map 2% reduce 0%
14/06/14 09:07:06 INFO mapred.JobClient:  map 3% reduce 0%
14/06/14 09:09:13 INFO mapred.JobClient:  map 4% reduce 0%
14/06/14 09:11:19 INFO mapred.JobClient:  map 5% reduce 0%
14/06/14 09:13:37 INFO mapred.JobClient:  map 6% reduce 0%
14/06/14 09:15:48 INFO mapred.JobClient:  map 7% reduce 0%
14/06/14 09:18:06 INFO mapred.JobClient:  map 8% reduce 0%
14/06/14 09:20:30 INFO mapred.JobClient:  map 9% reduce 0%
14/06/14 09:22:52 INFO mapred.JobClient:  map 10% reduce 0%
14/06/14 09:24:50 INFO mapred.JobClient:  map 11% reduce 0%
14/06/14 09:27:01 INFO mapred.JobClient:  map 12% reduce 0%
14/06/14 09:28:59 INFO mapred.JobClient:  map 13% reduce 0%
14/06/14 09:31:11 INFO mapred.JobClient:  map 14% reduce 0%
14/06/14 09:33:22 INFO mapred.JobClient:  map 15% reduce 0%
14/06/14 09:35:21 INFO mapred.JobClient:  map 16% reduce 0%
14/06/14 09:37:18 INFO mapred.JobClient:  map 17% reduce 0%
14/06/14 09:39:23 INFO mapred.JobClient:  map 18% reduce 0%
14/06/14 09:41:26 INFO mapred.JobClient:  map 19% reduce 0%
14/06/14 09:43:26 INFO mapred.JobClient:  map 20% reduce 0%
14/06/14 09:45:26 INFO mapred.JobClient:  map 21% reduce 0%
14/06/14 09:47:41 INFO mapred.JobClient:  map 22% reduce 0%
14/06/14 09:49:44 INFO mapred.JobClient:  map 23% reduce 0%
14/06/14 09:51:55 INFO mapred.JobClient:  map 24% reduce 0%
14/06/14 09:54:06 INFO mapred.JobClient:  map 25% reduce 0%
14/06/14 09:56:09 INFO mapred.JobClient:  map 26% reduce 0%
14/06/14 09:58:20 INFO mapred.JobClient:  map 27% reduce 0%
14/06/14 10:00:34 INFO mapred.JobClient:  map 28% reduce 0%
14/06/14 10:02:37 INFO mapred.JobClient:  map 29% reduce 0%
14/06/14 10:04:50 INFO mapred.JobClient:  map 30% reduce 0%
14/06/14 10:06:59 INFO mapred.JobClient:  map 31% reduce 0%
14/06/14 10:09:13 INFO mapred.JobClient:  map 32% reduce 0%
14/06/14 10:11:21 INFO mapred.JobClient:  map 33% reduce 0%
14/06/14 10:13:32 INFO mapred.JobClient:  map 34% reduce 0%
14/06/14 10:15:55 INFO mapred.JobClient:  map 35% reduce 0%
14/06/14 10:18:08 INFO mapred.JobClient:  map 36% reduce 0%
14/06/14 10:20:14 INFO mapred.JobClient:  map 37% reduce 0%
14/06/14 10:22:26 INFO mapred.JobClient:  map 38% reduce 0%
14/06/14 10:24:50 INFO mapred.JobClient:  map 39% reduce 0%
14/06/14 10:26:51 INFO mapred.JobClient:  map 40% reduce 0%
14/06/14 10:28:52 INFO mapred.JobClient:  map 41% reduce 0%
14/06/14 10:31:14 INFO mapred.JobClient:  map 42% reduce 0%
14/06/14 10:33:38 INFO mapred.JobClient:  map 43% reduce 0%
14/06/14 10:35:58 INFO mapred.JobClient:  map 44% reduce 0%
14/06/14 10:38:00 INFO mapred.JobClient:  map 45% reduce 0%
14/06/14 10:40:11 INFO mapred.JobClient:  map 46% reduce 0%
14/06/14 10:42:11 INFO mapred.JobClient:  map 47% reduce 0%
14/06/14 10:44:13 INFO mapred.JobClient:  map 48% reduce 0%
14/06/14 10:46:23 INFO mapred.JobClient:  map 49% reduce 0%
14/06/14 10:48:29 INFO mapred.JobClient:  map 50% reduce 0%
14/06/14 10:50:41 INFO mapred.JobClient:  map 51% reduce 0%
14/06/14 10:52:40 INFO mapred.JobClient:  map 52% reduce 0%
14/06/14 10:54:51 INFO mapred.JobClient:  map 53% reduce 0%
14/06/14 10:57:08 INFO mapred.JobClient:  map 54% reduce 0%
14/06/14 10:59:20 INFO mapred.JobClient:  map 55% reduce 0%
