Generating 500000000 using 100 maps with step of 5000000
14/06/13 15:36:54 INFO mapred.JobClient: Running job: job_201406131535_0001
14/06/13 15:36:55 INFO mapred.JobClient:  map 0% reduce 0%
14/06/13 15:37:13 INFO mapred.JobClient:  map 2% reduce 0%
14/06/13 15:37:16 INFO mapred.JobClient:  map 3% reduce 0%
14/06/13 15:37:22 INFO mapred.JobClient:  map 4% reduce 0%
14/06/13 15:37:26 INFO mapred.JobClient:  map 5% reduce 0%
14/06/13 15:37:34 INFO mapred.JobClient:  map 6% reduce 0%
14/06/13 15:37:46 INFO mapred.JobClient:  map 7% reduce 0%
14/06/13 15:37:58 INFO mapred.JobClient:  map 8% reduce 0%
14/06/13 15:38:10 INFO mapred.JobClient:  map 9% reduce 0%
14/06/13 15:38:25 INFO mapred.JobClient:  map 10% reduce 0%
14/06/13 15:38:39 INFO mapred.JobClient:  map 11% reduce 0%
14/06/13 15:38:51 INFO mapred.JobClient:  map 12% reduce 0%
14/06/13 15:38:59 INFO mapred.JobClient:  map 13% reduce 0%
14/06/13 15:39:14 INFO mapred.JobClient:  map 14% reduce 0%
14/06/13 15:39:21 INFO mapred.JobClient:  map 15% reduce 0%
14/06/13 15:39:28 INFO mapred.JobClient:  map 16% reduce 0%
14/06/13 15:39:36 INFO mapred.JobClient:  map 17% reduce 0%
14/06/13 15:39:44 INFO mapred.JobClient:  map 18% reduce 0%
14/06/13 15:39:55 INFO mapred.JobClient:  map 19% reduce 0%
14/06/13 15:40:02 INFO mapred.JobClient:  map 20% reduce 0%
14/06/13 15:40:09 INFO mapred.JobClient:  map 21% reduce 0%
14/06/13 15:40:20 INFO mapred.JobClient:  map 22% reduce 0%
14/06/13 15:40:32 INFO mapred.JobClient:  map 23% reduce 0%
14/06/13 15:40:41 INFO mapred.JobClient:  map 24% reduce 0%
14/06/13 15:40:53 INFO mapred.JobClient:  map 25% reduce 0%
14/06/13 15:41:04 INFO mapred.JobClient:  map 26% reduce 0%
14/06/13 15:41:17 INFO mapred.JobClient:  map 27% reduce 0%
14/06/13 15:41:28 INFO mapred.JobClient:  map 28% reduce 0%
14/06/13 15:41:36 INFO mapred.JobClient:  map 29% reduce 0%
14/06/13 15:41:48 INFO mapred.JobClient:  map 30% reduce 0%
14/06/13 15:42:00 INFO mapred.JobClient:  map 31% reduce 0%
14/06/13 15:42:15 INFO mapred.JobClient:  map 32% reduce 0%
14/06/13 15:42:25 INFO mapred.JobClient:  map 33% reduce 0%
14/06/13 15:42:30 INFO mapred.JobClient:  map 34% reduce 0%
14/06/13 15:42:34 INFO mapred.JobClient:  map 35% reduce 0%
14/06/13 15:42:42 INFO mapred.JobClient:  map 36% reduce 0%
14/06/13 15:42:49 INFO mapred.JobClient:  map 37% reduce 0%
14/06/13 15:43:01 INFO mapred.JobClient:  map 38% reduce 0%
14/06/13 15:43:08 INFO mapred.JobClient:  map 39% reduce 0%
14/06/13 15:43:19 INFO mapred.JobClient:  map 40% reduce 0%
14/06/13 15:43:30 INFO mapred.JobClient:  map 41% reduce 0%
14/06/13 15:43:37 INFO mapred.JobClient:  map 42% reduce 0%
14/06/13 15:43:50 INFO mapred.JobClient:  map 43% reduce 0%
14/06/13 15:43:57 INFO mapred.JobClient:  map 44% reduce 0%
14/06/13 15:44:09 INFO mapred.JobClient:  map 45% reduce 0%
14/06/13 15:44:24 INFO mapred.JobClient:  map 46% reduce 0%
14/06/13 15:44:29 INFO mapred.JobClient:  map 47% reduce 0%
14/06/13 15:44:41 INFO mapred.JobClient:  map 48% reduce 0%
14/06/13 15:44:51 INFO mapred.JobClient:  map 49% reduce 0%
14/06/13 15:44:59 INFO mapred.JobClient:  map 50% reduce 0%
14/06/13 15:45:10 INFO mapred.JobClient:  map 51% reduce 0%
14/06/13 15:45:19 INFO mapred.JobClient:  map 52% reduce 0%
14/06/13 15:45:28 INFO mapred.JobClient:  map 53% reduce 0%
14/06/13 15:45:40 INFO mapred.JobClient:  map 54% reduce 0%
14/06/13 15:45:50 INFO mapred.JobClient:  map 55% reduce 0%
14/06/13 15:46:02 INFO mapred.JobClient:  map 56% reduce 0%
14/06/13 15:46:15 INFO mapred.JobClient:  map 57% reduce 0%
14/06/13 15:46:26 INFO mapred.JobClient:  map 58% reduce 0%
14/06/13 15:46:41 INFO mapred.JobClient:  map 59% reduce 0%
14/06/13 15:46:56 INFO mapred.JobClient:  map 60% reduce 0%
14/06/13 15:47:08 INFO mapred.JobClient:  map 61% reduce 0%
14/06/13 15:47:17 INFO mapred.JobClient:  map 62% reduce 0%
14/06/13 15:47:30 INFO mapred.JobClient:  map 63% reduce 0%
14/06/13 15:47:41 INFO mapred.JobClient:  map 64% reduce 0%
14/06/13 15:47:56 INFO mapred.JobClient:  map 65% reduce 0%
14/06/13 15:48:11 INFO mapred.JobClient:  map 66% reduce 0%
14/06/13 15:48:22 INFO mapred.JobClient:  map 67% reduce 0%
14/06/13 15:48:28 INFO mapred.JobClient:  map 68% reduce 0%
14/06/13 15:48:34 INFO mapred.JobClient:  map 69% reduce 0%
14/06/13 15:48:47 INFO mapred.JobClient:  map 70% reduce 0%
14/06/13 15:49:00 INFO mapred.JobClient:  map 71% reduce 0%
14/06/13 15:49:15 INFO mapred.JobClient:  map 72% reduce 0%
14/06/13 15:49:26 INFO mapred.JobClient:  map 73% reduce 0%
14/06/13 15:49:37 INFO mapred.JobClient:  map 74% reduce 0%
14/06/13 15:49:45 INFO mapred.JobClient:  map 75% reduce 0%
14/06/13 15:49:51 INFO mapred.JobClient:  map 76% reduce 0%
14/06/13 15:50:00 INFO mapred.JobClient:  map 77% reduce 0%
14/06/13 15:50:14 INFO mapred.JobClient:  map 78% reduce 0%
14/06/13 15:50:25 INFO mapred.JobClient:  map 79% reduce 0%
14/06/13 15:50:39 INFO mapred.JobClient:  map 80% reduce 0%
14/06/13 15:50:55 INFO mapred.JobClient:  map 81% reduce 0%
14/06/13 15:51:10 INFO mapred.JobClient:  map 82% reduce 0%
14/06/13 15:51:22 INFO mapred.JobClient:  map 83% reduce 0%
14/06/13 15:51:37 INFO mapred.JobClient:  map 84% reduce 0%
14/06/13 15:51:46 INFO mapred.JobClient:  map 85% reduce 0%
14/06/13 15:51:59 INFO mapred.JobClient:  map 86% reduce 0%
14/06/13 15:52:11 INFO mapred.JobClient:  map 87% reduce 0%
14/06/13 15:52:29 INFO mapred.JobClient:  map 88% reduce 0%
14/06/13 15:52:50 INFO mapred.JobClient:  map 89% reduce 0%
14/06/13 15:53:06 INFO mapred.JobClient:  map 90% reduce 0%
14/06/13 15:53:34 INFO mapred.JobClient:  map 91% reduce 0%
14/06/13 15:53:55 INFO mapred.JobClient:  map 92% reduce 0%
14/06/13 15:54:15 INFO mapred.JobClient:  map 93% reduce 0%
14/06/13 15:54:41 INFO mapred.JobClient:  map 94% reduce 0%
14/06/13 15:55:09 INFO mapred.JobClient:  map 95% reduce 0%
14/06/13 15:55:30 INFO mapred.JobClient:  map 96% reduce 0%
14/06/13 15:56:02 INFO mapred.JobClient:  map 97% reduce 0%
14/06/13 15:56:40 INFO mapred.JobClient:  map 98% reduce 0%
14/06/13 15:57:23 INFO mapred.JobClient:  map 99% reduce 0%
14/06/13 15:59:05 INFO mapred.JobClient:  map 100% reduce 0%
14/06/13 15:59:09 INFO mapred.JobClient: Job complete: job_201406131535_0001
14/06/13 15:59:09 INFO mapred.JobClient: Counters: 19
14/06/13 15:59:09 INFO mapred.JobClient:   Job Counters 
14/06/13 15:59:09 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=40849319
14/06/13 15:59:09 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
