Generating 5000000000 using 100 maps with step of 50000000
14/06/13 09:42:39 INFO mapred.JobClient: Running job: job_201406122141_0011
14/06/13 09:42:40 INFO mapred.JobClient:  map 0% reduce 0%
14/06/13 12:31:18 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=0
14/06/13 12:31:18 INFO mapred.JobClient:   File Input Format Counters 
14/06/13 12:31:18 INFO mapred.JobClient:     Bytes Read=0
14/06/13 12:31:18 INFO mapred.JobClient:   File Output Format Counters 
14/06/13 12:31:18 INFO mapred.JobClient:     Bytes Written=500000000000
14/06/13 12:31:18 INFO mapred.JobClient:   FileSystemCounters
14/06/13 12:31:18 INFO mapred.JobClient:     HDFS_BYTES_READ=8710
14/06/13 12:31:18 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=5583390
14/06/13 12:31:18 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=500000000000
14/06/13 12:31:18 INFO mapred.JobClient:   Map-Reduce Framework
14/06/13 12:31:18 INFO mapred.JobClient:     Map input records=5000000000
14/06/13 12:31:18 INFO mapred.JobClient:     Physical memory (bytes) snapshot=8120635392
14/06/13 12:31:18 INFO mapred.JobClient:     Spilled Records=0
14/06/13 12:31:18 INFO mapred.JobClient:     CPU time spent (ms)=7873170
14/06/13 12:31:18 INFO mapred.JobClient:     Total committed heap usage (bytes)=2463744000
14/06/13 12:31:18 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=72678514688
14/06/13 12:31:18 INFO mapred.JobClient:     Map input bytes=5000000000
14/06/13 12:31:18 INFO mapred.JobClient:     Map output records=5000000000
14/06/13 12:31:18 INFO mapred.JobClient:     SPLIT_RAW_BYTES=8710

real	168m45.960s
user	0m14.221s
sys	0m4.055s
