14/06/13 04:03:01 INFO terasort.TeraSort: starting
14/06/13 04:03:02 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/13 04:03:06 WARN snappy.LoadSnappy: Snappy native library is available
14/06/13 04:03:06 INFO util.NativeCodeLoader: Loaded the native-hadoop library
14/06/13 04:03:06 INFO snappy.LoadSnappy: Snappy native library loaded
14/06/13 04:03:10 INFO zlib.ZlibFactory: Successfully loaded & initialized native-zlib library
14/06/13 04:03:10 INFO compress.CodecPool: Got brand-new compressor
Making 100 from 100000 records
Step size is 1000.0
14/06/13 04:03:12 INFO mapred.FileInputFormat: Total input paths to process : 100
14/06/13 04:03:21 INFO mapred.JobClient: Running job: job_201406122141_0008
14/06/13 04:03:22 INFO mapred.JobClient:  map 0% reduce 0%
14/06/13 04:25:46 INFO mapred.JobClient:  map 70% reduce 9%
14/06/13 04:26:06 INFO mapred.JobClient:  map 71% reduce 9%
14/06/13 04:26:23 INFO mapred.JobClient:  map 72% reduce 9%
14/06/13 04:26:42 INFO mapred.JobClient:  map 73% reduce 9%
14/06/13 04:27:00 INFO mapred.JobClient:  map 74% reduce 9%
14/06/13 04:27:16 INFO mapred.JobClient:  map 75% reduce 9%
14/06/13 04:27:35 INFO mapred.JobClient:  map 76% reduce 9%
14/06/13 04:27:39 INFO mapred.JobClient:  map 76% reduce 10%
14/06/13 04:27:52 INFO mapred.JobClient:  map 77% reduce 10%
14/06/13 04:28:10 INFO mapred.JobClient:  map 78% reduce 10%
14/06/13 04:28:29 INFO mapred.JobClient:  map 79% reduce 10%
14/06/13 04:28:48 INFO mapred.JobClient:  map 80% reduce 10%
14/06/13 04:29:06 INFO mapred.JobClient:  map 81% reduce 10%
14/06/13 04:29:20 INFO mapred.JobClient:  map 82% reduce 10%
14/06/13 04:29:40 INFO mapred.JobClient:  map 83% reduce 10%
14/06/13 04:29:54 INFO mapred.JobClient:  map 83% reduce 11%
14/06/13 04:30:02 INFO mapred.JobClient:  map 84% reduce 11%
14/06/13 04:30:24 INFO mapred.JobClient:  map 85% reduce 11%
14/06/13 04:30:53 INFO mapred.JobClient:  map 86% reduce 11%
14/06/13 04:31:18 INFO mapred.JobClient:  map 87% reduce 11%
14/06/13 04:31:46 INFO mapred.JobClient:  map 88% reduce 11%
14/06/13 04:32:17 INFO mapred.JobClient:  map 89% reduce 11%
14/06/13 04:32:46 INFO mapred.JobClient:  map 90% reduce 11%
14/06/13 04:33:09 INFO mapred.JobClient:  map 91% reduce 11%
14/06/13 04:33:13 INFO mapred.JobClient:  map 91% reduce 12%
14/06/13 04:33:33 INFO mapred.JobClient:  map 92% reduce 12%
14/06/13 04:33:57 INFO mapred.JobClient:  map 93% reduce 12%
14/06/13 04:34:18 INFO mapred.JobClient:  map 94% reduce 12%
14/06/13 04:34:39 INFO mapred.JobClient:  map 95% reduce 12%
14/06/13 04:34:59 INFO mapred.JobClient:  map 96% reduce 12%
14/06/13 04:35:15 INFO mapred.JobClient:  map 97% reduce 12%
14/06/13 04:35:36 INFO mapred.JobClient:  map 98% reduce 12%
14/06/13 04:35:47 INFO mapred.JobClient:  map 98% reduce 13%
14/06/13 04:35:58 INFO mapred.JobClient:  map 99% reduce 13%
14/06/13 04:37:28 INFO mapred.JobClient:  map 100% reduce 13%
14/06/13 04:37:53 INFO mapred.JobClient:  map 100% reduce 14%
14/06/13 04:37:56 INFO mapred.JobClient:  map 100% reduce 15%
14/06/13 04:37:57 INFO mapred.JobClient:  map 100% reduce 16%
14/06/13 04:38:00 INFO mapred.JobClient:  map 100% reduce 17%
14/06/13 04:38:13 INFO mapred.JobClient:  map 100% reduce 18%
14/06/13 04:38:19 INFO mapred.JobClient:  map 100% reduce 19%
14/06/13 04:38:21 INFO mapred.JobClient:  map 100% reduce 20%
14/06/13 04:38:30 INFO mapred.JobClient:  map 100% reduce 21%
14/06/13 04:38:35 INFO mapred.JobClient:  map 100% reduce 22%
14/06/13 04:38:40 INFO mapred.JobClient:  map 100% reduce 23%
14/06/13 04:38:45 INFO mapred.JobClient:  map 100% reduce 24%
14/06/13 04:38:51 INFO mapred.JobClient:  map 100% reduce 25%
14/06/13 04:38:58 INFO mapred.JobClient:  map 100% reduce 26%
14/06/13 04:39:00 INFO mapred.JobClient:  map 100% reduce 27%
14/06/13 04:39:04 INFO mapred.JobClient:  map 100% reduce 28%
14/06/13 04:39:19 INFO mapred.JobClient:  map 100% reduce 29%
14/06/13 04:39:32 INFO mapred.JobClient:  map 100% reduce 30%
14/06/13 04:39:49 INFO mapred.JobClient:  map 100% reduce 31%
14/06/13 04:40:17 INFO mapred.JobClient:  map 100% reduce 32%
14/06/13 04:40:45 INFO mapred.JobClient:  map 100% reduce 33%
14/06/13 04:41:21 INFO mapred.JobClient:  map 100% reduce 34%
14/06/13 04:41:59 INFO mapred.JobClient:  map 100% reduce 35%
14/06/13 04:42:41 INFO mapred.JobClient:  map 100% reduce 36%
14/06/13 04:43:28 INFO mapred.JobClient:  map 100% reduce 37%
14/06/13 04:44:17 INFO mapred.JobClient:  map 100% reduce 38%
14/06/13 04:45:13 INFO mapred.JobClient:  map 100% reduce 39%
14/06/13 04:46:10 INFO mapred.JobClient:  map 100% reduce 40%
14/06/13 04:47:02 INFO mapred.JobClient:  map 100% reduce 41%
14/06/13 04:47:54 INFO mapred.JobClient:  map 100% reduce 42%
14/06/13 04:48:54 INFO mapred.JobClient:  map 100% reduce 43%
14/06/13 04:49:52 INFO mapred.JobClient:  map 100% reduce 44%
14/06/13 04:50:51 INFO mapred.JobClient:  map 100% reduce 45%
14/06/13 04:51:57 INFO mapred.JobClient:  map 100% reduce 46%
14/06/13 04:53:10 INFO mapred.JobClient:  map 100% reduce 47%
14/06/13 04:54:28 INFO mapred.JobClient:  map 100% reduce 48%
14/06/13 04:55:39 INFO mapred.JobClient:  map 100% reduce 49%
14/06/13 04:56:02 INFO mapred.JobClient:  map 100% reduce 50%
14/06/13 04:56:35 INFO mapred.JobClient:  map 100% reduce 51%
14/06/13 04:56:38 INFO mapred.JobClient:  map 100% reduce 52%
14/06/13 04:57:06 INFO mapred.JobClient:  map 100% reduce 53%
14/06/13 04:57:25 INFO mapred.JobClient:  map 100% reduce 54%
14/06/13 04:57:57 INFO mapred.JobClient:  map 100% reduce 55%
14/06/13 04:58:35 INFO mapred.JobClient:  map 100% reduce 56%
14/06/13 04:59:30 INFO mapred.JobClient:  map 100% reduce 57%
14/06/13 05:00:22 INFO mapred.JobClient:  map 100% reduce 58%
14/06/13 05:01:00 INFO mapred.JobClient:  map 100% reduce 59%
14/06/13 05:01:43 INFO mapred.JobClient:  map 100% reduce 60%
14/06/13 05:02:00 INFO mapred.JobClient:  map 100% reduce 61%
14/06/13 05:02:24 INFO mapred.JobClient:  map 100% reduce 62%
14/06/13 05:02:53 INFO mapred.JobClient:  map 100% reduce 63%
14/06/13 05:03:28 INFO mapred.JobClient:  map 100% reduce 64%
14/06/13 05:04:29 INFO mapred.JobClient:  map 100% reduce 65%
14/06/13 05:05:21 INFO mapred.JobClient:  map 100% reduce 66%
14/06/13 05:06:03 INFO mapred.JobClient:  map 100% reduce 67%
14/06/13 05:07:09 INFO mapred.JobClient:  map 100% reduce 68%
14/06/13 05:07:51 INFO mapred.JobClient:  map 100% reduce 69%
14/06/13 05:08:18 INFO mapred.JobClient:  map 100% reduce 70%
14/06/13 05:08:56 INFO mapred.JobClient:  map 100% reduce 71%
14/06/13 05:09:14 INFO mapred.JobClient:  map 100% reduce 72%
14/06/13 05:09:29 INFO mapred.JobClient:  map 100% reduce 73%
14/06/13 05:09:47 INFO mapred.JobClient:  map 100% reduce 74%
14/06/13 05:10:07 INFO mapred.JobClient:  map 100% reduce 75%
14/06/13 05:11:02 INFO mapred.JobClient:  map 100% reduce 76%
14/06/13 05:11:37 INFO mapred.JobClient:  map 100% reduce 77%
14/06/13 05:12:02 INFO mapred.JobClient:  map 100% reduce 78%
14/06/13 05:12:45 INFO mapred.JobClient:  map 100% reduce 79%
14/06/13 05:13:28 INFO mapred.JobClient:  map 100% reduce 80%
14/06/13 05:14:29 INFO mapred.JobClient:  map 100% reduce 81%
14/06/13 05:15:09 INFO mapred.JobClient:  map 100% reduce 82%
14/06/13 05:15:45 INFO mapred.JobClient:  map 100% reduce 83%
14/06/13 05:15:53 INFO mapred.JobClient:  map 100% reduce 84%
14/06/13 05:16:14 INFO mapred.JobClient:  map 100% reduce 85%
14/06/13 05:16:47 INFO mapred.JobClient:  map 100% reduce 86%
14/06/13 05:17:23 INFO mapred.JobClient:  map 100% reduce 87%
14/06/13 05:17:54 INFO mapred.JobClient:  map 100% reduce 88%
14/06/13 05:18:53 INFO mapred.JobClient:  map 100% reduce 89%
14/06/13 05:20:09 INFO mapred.JobClient:  map 100% reduce 90%
14/06/13 05:20:41 INFO mapred.JobClient:  map 100% reduce 91%
14/06/13 05:21:45 INFO mapred.JobClient:  map 100% reduce 92%
14/06/13 05:22:12 INFO mapred.JobClient:  map 100% reduce 93%
14/06/13 05:23:07 INFO mapred.JobClient:  map 100% reduce 94%
14/06/13 05:24:20 INFO mapred.JobClient:  map 100% reduce 95%
14/06/13 05:25:49 INFO mapred.JobClient:  map 100% reduce 96%
14/06/13 05:26:27 INFO mapred.JobClient:  map 100% reduce 97%
14/06/13 05:27:05 INFO mapred.JobClient:  map 100% reduce 98%
14/06/13 05:28:03 INFO mapred.JobClient:  map 100% reduce 99%
14/06/13 05:30:59 INFO mapred.JobClient:  map 100% reduce 100%
14/06/13 05:31:03 INFO mapred.JobClient: Job complete: job_201406122141_0008
14/06/13 05:31:03 INFO mapred.JobClient: Counters: 31
14/06/13 05:31:03 INFO mapred.JobClient:   Job Counters 
14/06/13 05:31:03 INFO mapred.JobClient:     Launched reduce tasks=116
14/06/13 05:31:03 INFO mapred.JobClient:     SLOTS_MILLIS_MAPS=78486356
14/06/13 05:31:03 INFO mapred.JobClient:     Total time spent by all reduces waiting after reserving slots (ms)=0
14/06/13 05:31:03 INFO mapred.JobClient:     Total time spent by all maps waiting after reserving slots (ms)=0
14/06/13 05:31:03 INFO mapred.JobClient:     Rack-local map tasks=36
14/06/13 05:31:03 INFO mapred.JobClient:     Launched map tasks=2320
14/06/13 05:31:03 INFO mapred.JobClient:     Data-local map tasks=2284
14/06/13 05:31:03 INFO mapred.JobClient:     SLOTS_MILLIS_REDUCES=184907305
14/06/13 05:31:03 INFO mapred.JobClient:   File Input Format Counters 
14/06/13 05:31:03 INFO mapred.JobClient:     Bytes Read=300288358400
14/06/13 05:31:03 INFO mapred.JobClient:   File Output Format Counters 
14/06/13 05:31:03 INFO mapred.JobClient:     Bytes Written=300000000000
14/06/13 05:31:03 INFO mapred.JobClient:   FileSystemCounters
14/06/13 05:31:03 INFO mapred.JobClient:     FILE_BYTES_READ=964260298360
14/06/13 05:31:03 INFO mapred.JobClient:     HDFS_BYTES_READ=300288636700
14/06/13 05:31:03 INFO mapred.JobClient:     FILE_BYTES_WRITTEN=1152295736273
14/06/13 05:31:03 INFO mapred.JobClient:     HDFS_BYTES_WRITTEN=300000000000
14/06/13 05:31:03 INFO mapred.JobClient:   Map-Reduce Framework
14/06/13 05:31:03 INFO mapred.JobClient:     Map output materialized bytes=306001380000
14/06/13 05:31:03 INFO mapred.JobClient:     Map input records=3000000000
14/06/13 05:31:03 INFO mapred.JobClient:     Reduce shuffle bytes=306001380000
14/06/13 05:31:03 INFO mapred.JobClient:     Spilled Records=11295514597
14/06/13 05:31:03 INFO mapred.JobClient:     Map output bytes=300000000000
14/06/13 05:31:03 INFO mapred.JobClient:     Total committed heap usage (bytes)=339509559296
14/06/13 05:31:03 INFO mapred.JobClient:     CPU time spent (ms)=32248560
14/06/13 05:31:03 INFO mapred.JobClient:     Map input bytes=300000000000
14/06/13 05:31:03 INFO mapred.JobClient:     SPLIT_RAW_BYTES=278300
14/06/13 05:31:03 INFO mapred.JobClient:     Combine input records=0
14/06/13 05:31:03 INFO mapred.JobClient:     Reduce input records=3000000000
14/06/13 05:31:03 INFO mapred.JobClient:     Reduce input groups=3000000000
14/06/13 05:31:03 INFO mapred.JobClient:     Combine output records=0
14/06/13 05:31:03 INFO mapred.JobClient:     Physical memory (bytes) snapshot=465385115648
14/06/13 05:31:03 INFO mapred.JobClient:     Reduce output records=3000000000
14/06/13 05:31:03 INFO mapred.JobClient:     Virtual memory (bytes) snapshot=1764039622656
14/06/13 05:31:03 INFO mapred.JobClient:     Map output records=3000000000
14/06/13 05:31:03 INFO terasort.TeraSort: done

real	88m3.175s
user	0m11.908s
sys	0m2.307s
